kmer_id	Contig
kmer_221957817.0	Contig_11
kmer_396159416.0	Contig_11
kmer_121303211.0	Contig_11
kmer_282350180.0	Contig_11
kmer_525868011.0	Contig_11
kmer_528655670.0	Contig_11
kmer_525734400.0	Contig_11
kmer_506004521.0	Contig_11
kmer_338596378.0	Contig_11
kmer_339757301.0	Contig_11
kmer_346665957.0	Contig_11
kmer_381035686.0	Contig_11
kmer_507922496.0	Contig_11
kmer_272419211.0	Contig_11
kmer_434200526.0	Contig_11
kmer_340848576.0	Contig_11
kmer_352377827.0	Contig_11
kmer_409150826.0	Contig_11
kmer_111656921.0	Contig_11
kmer_199092237.0	Contig_11
kmer_84254745.0	Contig_11
kmer_36791519.0	Contig_11
kmer_17134275.0	Contig_11
kmer_8832440.0	Contig_11
kmer_194278153.0	Contig_11
kmer_444942461.0	Contig_11
kmer_366348396.0	Contig_11
kmer_8774737.0	Contig_11
kmer_16999090.0	Contig_11
kmer_36426332.0	Contig_11
kmer_83276199.0	Contig_11
kmer_196602849.0	Contig_11
kmer_448997391.0	Contig_11
kmer_427169788.0	Contig_11
kmer_297512924.0	Contig_11
kmer_95810950.0	Contig_11
kmer_224160832.0	Contig_11
kmer_354573511.0	Contig_11
kmer_144589459.0	Contig_11
kmer_338718062.0	Contig_11
kmer_340387116.0	Contig_11
kmer_350115347.0	Contig_11
kmer_397685208.0	Contig_11
kmer_444554799.0	Contig_11
kmer_517258850.0	Contig_11
kmer_254294668.0	Contig_11
kmer_108470020.0	Contig_11
kmer_408877094.0	Contig_11
kmer_149421143.0	Contig_11
kmer_350667926.0	Contig_11
kmer_153826965.0	Contig_11
kmer_28483611.0	Contig_11
kmer_63160860.0	Contig_11
kmer_144463160.0	Contig_11
kmer_338379945.0	Contig_11
kmer_338595460.0	Contig_11
kmer_80955309.0	Contig_12
kmer_406556478.0	Contig_12
kmer_50256527.0	Contig_12
kmer_111999383.0	Contig_12
kmer_177589395.0	Contig_12
kmer_491061358.0	Contig_12
kmer_460603352.0	Contig_12
kmer_59770904.0	Contig_12
kmer_134157732.0	Contig_12
kmer_313953369.0	Contig_12
kmer_144829713.0	Contig_12
kmer_445806670.0	Contig_12
kmer_405925876.0	Contig_12
kmer_75610066.0	Contig_12
kmer_176858091.0	Contig_12
kmer_336104964.0	Contig_12
kmer_158693789.0	Contig_12
kmer_144289366.0	Contig_12
kmer_488326867.0	Contig_12
kmer_153594775.0	Contig_12
kmer_361856003.0	Contig_12
kmer_396243291.0	Contig_12
kmer_393819709.0	Contig_12
kmer_526298616.0	Contig_12
kmer_472492095.0	Contig_12
kmer_211105027.0	Contig_12
kmer_493358297.0	Contig_12
kmer_374519890.0	Contig_12
kmer_471201403.0	Contig_12
kmer_154687004.0	Contig_12
kmer_364990739.0	Contig_12
kmer_453601998.0	Contig_12
kmer_256066334.0	Contig_12
kmer_109253272.0	Contig_12
kmer_408955893.0	Contig_12
kmer_109217495.0	Contig_12
kmer_255982729.0	Contig_12
kmer_518415571.0	Contig_12
kmer_453567666.0	Contig_12
kmer_454226063.0	Contig_12
kmer_458061125.0	Contig_12
kmer_284019875.0	Contig_12
kmer_32802363.0	Contig_12
kmer_73965627.0	Contig_12
kmer_172883253.0	Contig_12
kmer_405135497.0	Contig_12
kmer_67952466.0	Contig_12
kmer_96725729.0	Contig_12
kmer_42771242.0	Contig_12
kmer_479885837.0	Contig_12
kmer_63098831.0	Contig_12
kmer_144300238.0	Contig_12
kmer_337909821.0	Contig_12
kmer_336258423.0	Contig_12
kmer_210156322.0	Contig_12
kmer_269098650.0	Contig_12
kmer_334650451.0	Contig_12
kmer_505609814.0	Contig_12
kmer_241225951.0	Contig_12
kmer_103042745.0	Contig_12
kmer_11816121.0	Contig_12
kmer_57383049.0	Contig_13
kmer_115785356.0	Contig_13
kmer_296783871.0	Contig_13
kmer_88905923.0	Contig_13
kmer_57886752.0	Contig_13
kmer_470649108.0	Contig_13
kmer_217904050.0	Contig_13
kmer_93003135.0	Contig_13
kmer_88212097.0	Contig_13
kmer_208190355.0	Contig_13
kmer_141501683.0	Contig_13
kmer_488107667.0	Contig_13
kmer_223946927.0	Contig_13
kmer_405011671.0	Contig_13
kmer_66580107.0	Contig_13
kmer_154156215.0	Contig_13
kmer_145693890.0	Contig_13
kmer_304807964.0	Contig_13
kmer_428985510.0	Contig_13
kmer_309791452.0	Contig_13
kmer_175087879.0	Contig_13
kmer_365483112.0	Contig_13
kmer_117713526.0	Contig_13
kmer_66853678.0	Contig_13
kmer_29864967.0	Contig_13
kmer_401892988.0	Contig_13
kmer_350705982.0	Contig_13
kmer_507119397.0	Contig_13
kmer_499621441.0	Contig_13
kmer_273419146.0	Contig_13
kmer_520867742.0	Contig_13
kmer_518588871.0	Contig_13
kmer_454894389.0	Contig_13
kmer_370784272.0	Contig_13
kmer_496634881.0	Contig_13
kmer_244110692.0	Contig_13
kmer_368433943.0	Contig_13
kmer_344296735.0	Contig_13
kmer_434934672.0	Contig_13
kmer_188460191.0	Contig_13
kmer_80114878.0	Contig_13
kmer_412081687.0	Contig_13
kmer_147061708.0	Contig_13
kmer_344828361.0	Contig_13
kmer_371000161.0	Contig_13
kmer_474543013.0	Contig_13
kmer_398947874.0	Contig_13
kmer_350110515.0	Contig_13
kmer_340386200.0	Contig_13
kmer_351197745.0	Contig_13
kmer_188057004.0	Contig_13
kmer_56918291.0	Contig_13
kmer_126300528.0	Contig_13
kmer_293452396.0	Contig_13
kmer_65217411.0	Contig_13
kmer_76054222.0	Contig_13
kmer_353401973.0	Contig_13
kmer_372716710.0	Contig_13
kmer_154500739.0	Contig_13
kmer_244845370.0	Contig_13
kmer_31536634.0	Contig_14
kmer_71007151.0	Contig_14
kmer_165535989.0	Contig_14
kmer_325172201.0	Contig_14
kmer_504669596.0	Contig_14
kmer_479018895.0	Contig_14
kmer_32922545.0	Contig_14
kmer_74292404.0	Contig_14
kmer_173581471.0	Contig_14
kmer_406472957.0	Contig_14
kmer_80250149.0	Contig_14
kmer_188819937.0	Contig_14
kmer_435681400.0	Contig_14
kmer_348537337.0	Contig_14
kmer_386734434.0	Contig_14
kmer_347792187.0	Contig_14
kmer_486869590.0	Contig_14
kmer_128917357.0	Contig_14
kmer_300304052.0	Contig_14
kmer_118291649.0	Contig_14
kmer_119568294.0	Contig_14
kmer_485970518.0	Contig_14
kmer_522818630.0	Contig_14
kmer_390718879.0	Contig_14
kmer_106015591.0	Contig_14
kmer_248554549.0	Contig_14
kmer_512772546.0	Contig_14
kmer_397338996.0	Contig_14
kmer_76247399.0	Contig_14
kmer_178474920.0	Contig_14
kmer_105401254.0	Contig_14
kmer_47072960.0	Contig_14
kmer_429356748.0	Contig_14
kmer_217131312.0	Contig_14
kmer_92555247.0	Contig_14
kmer_297138233.0	Contig_14
kmer_313918969.0	Contig_14
kmer_194588350.0	Contig_14
kmer_445487467.0	Contig_14
kmer_403695308.0	Contig_14
kmer_50310917.0	Contig_14
kmer_112106830.0	Contig_14
kmer_262600125.0	Contig_14
kmer_194195654.0	Contig_14
kmer_313861257.0	Contig_14
kmer_73362356.0	Contig_14
kmer_171534514.0	Contig_14
kmer_392585219.0	Contig_14
kmer_34369959.0	Contig_14
kmer_78008916.0	Contig_14
kmer_182960386.0	Contig_14
kmer_397353809.0	Contig_14
kmer_277202440.0	Contig_14
kmer_247310331.0	Contig_14
kmer_496922874.0	Contig_14
kmer_499365157.0	Contig_14
kmer_270713332.0	Contig_14
kmer_526578525.0	Contig_14
kmer_511972727.0	Contig_14
kmer_161552067.0	Contig_15
kmer_489728682.0	Contig_15
kmer_446668197.0	Contig_15
kmer_391086755.0	Contig_15
kmer_144364365.0	Contig_15
kmer_338054772.0	Contig_15
kmer_337126910.0	Contig_15
kmer_152788827.0	Contig_15
kmer_300342162.0	Contig_15
kmer_118654251.0	Contig_15
kmer_276362679.0	Contig_15
kmer_527319672.0	Contig_15
kmer_473215149.0	Contig_15
kmer_457080548.0	Contig_15
kmer_195879385.0	Contig_15
kmer_447683591.0	Contig_15
kmer_364973350.0	Contig_15
kmer_205916588.0	Contig_15
kmer_146558792.0	Contig_15
kmer_488485486.0	Contig_15
kmer_354662981.0	Contig_15
kmer_202960596.0	Contig_15
kmer_202296244.0	Contig_15
kmer_447635393.0	Contig_15
kmer_362874586.0	Contig_15
kmer_83701978.0	Contig_15
kmer_197718461.0	Contig_15
kmer_451044175.0	Contig_15
kmer_439110518.0	Contig_15
kmer_367999531.0	Contig_15
kmer_369674185.0	Contig_15
kmer_505173920.0	Contig_15
kmer_330116617.0	Contig_15
kmer_293103236.0	Contig_15
kmer_63175760.0	Contig_15
kmer_144507780.0	Contig_15
kmer_338502528.0	Contig_15
kmer_339258095.0	Contig_15
kmer_343681304.0	Contig_15
kmer_365302293.0	Contig_15
kmer_454588021.0	Contig_15
kmer_389206070.0	Contig_15
kmer_348253724.0	Contig_15
kmer_161279382.0	Contig_15
kmer_188795946.0	Contig_15
kmer_491845616.0	Contig_15
kmer_340601880.0	Contig_15
kmer_264786128.0	Contig_15
kmer_404337982.0	Contig_15
kmer_58687409.0	Contig_15
kmer_131237900.0	Contig_15
kmer_305775549.0	Contig_15
kmer_150784581.0	Contig_15
kmer_354198912.0	Contig_15
kmer_363753492.0	Contig_15
kmer_186499826.0	Contig_15
kmer_381268145.0	Contig_15
kmer_103575966.0	Contig_16
kmer_242618838.0	Contig_16
kmer_471114804.0	Contig_16
kmer_351113611.0	Contig_16
kmer_156657613.0	Contig_16
kmer_51817575.0	Contig_16
kmer_115121905.0	Contig_16
kmer_264209412.0	Contig_16
kmer_498682384.0	Contig_16
kmer_505849361.0	Contig_16
kmer_336854277.0	Contig_16
kmer_329591633.0	Contig_16
kmer_289887339.0	Contig_16
kmer_39849627.0	Contig_16
kmer_91204572.0	Contig_16
kmer_214780886.0	Contig_16
kmer_477536535.0	Contig_16
kmer_16651241.0	Contig_16
kmer_35571318.0	Contig_16
kmer_81158110.0	Contig_16
kmer_191286546.0	Contig_16
kmer_88703425.0	Contig_16
kmer_372539975.0	Contig_16
kmer_481832292.0	Contig_16
kmer_67025719.0	Contig_16
kmer_155305195.0	Contig_16
kmer_366641045.0	Contig_16
kmer_235552308.0	Contig_16
kmer_420864022.0	Contig_16
kmer_93026275.0	Contig_16
kmer_217948418.0	Contig_16
kmer_189485760.0	Contig_16
kmer_58741096.0	Contig_16
kmer_131414399.0	Contig_16
kmer_219221720.0	Contig_16
kmer_93617324.0	Contig_16
kmer_362296620.0	Contig_16
kmer_220044115.0	Contig_16
kmer_404364589.0	Contig_16
kmer_59002333.0	Contig_16
kmer_132197487.0	Contig_16
kmer_308401106.0	Contig_16
kmer_166665981.0	Contig_16
kmer_392332568.0	Contig_16
kmer_448027757.0	Contig_16
kmer_196077155.0	Contig_16
kmer_297911852.0	Contig_16
kmer_99193688.0	Contig_16
kmer_232398589.0	Contig_16
kmer_496608891.0	Contig_16
kmer_243717687.0	Contig_16
kmer_210197171.0	Contig_16
kmer_89096462.0	Contig_16
kmer_38786054.0	Contig_16
kmer_17967919.0	Contig_16
kmer_477642321.0	Contig_16
kmer_498801816.0	Contig_16
kmer_327471398.0	Contig_17
kmer_139999677.0	Contig_17
kmer_413680866.0	Contig_17
kmer_162969421.0	Contig_17
kmer_384105248.0	Contig_17
kmer_443356945.0	Contig_17
kmer_193371337.0	Contig_17
kmer_116994580.0	Contig_17
kmer_227442333.0	Contig_17
kmer_494934535.0	Contig_17
kmer_517288900.0	Contig_17
kmer_444790509.0	Contig_17
kmer_369999776.0	Contig_17
kmer_508948736.0	Contig_17
kmer_526125959.0	Contig_17
kmer_269702839.0	Contig_17
kmer_424049801.0	Contig_17
kmer_182666057.0	Contig_17
kmer_77892465.0	Contig_17
kmer_480414958.0	Contig_17
kmer_49000698.0	Contig_17
kmer_109650113.0	Contig_17
kmer_256991925.0	Contig_17
kmer_503789520.0	Contig_17
kmer_458798777.0	Contig_17
kmer_455205430.0	Contig_17
kmer_81286322.0	Contig_17
kmer_191624114.0	Contig_17
kmer_440475087.0	Contig_17
kmer_375973535.0	Contig_17
kmer_210891144.0	Contig_17
kmer_218314217.0	Contig_17
kmer_481702737.0	Contig_17
kmer_65052162.0	Contig_17
kmer_150041863.0	Contig_17
kmer_114831287.0	Contig_17
kmer_51679717.0	Contig_17
kmer_23769647.0	Contig_17
kmer_246691763.0	Contig_17
kmer_215470825.0	Contig_17
kmer_91657522.0	Contig_17
kmer_483692422.0	Contig_17
kmer_489854919.0	Contig_17
kmer_163050852.0	Contig_17
kmer_384274666.0	Contig_17
kmer_234614845.0	Contig_17
kmer_411908296.0	Contig_17
kmer_145377305.0	Contig_17
kmer_340666450.0	Contig_17
kmer_351499586.0	Contig_17
kmer_193452085.0	Contig_17
kmer_70019954.0	Contig_17
kmer_35874242.0	Contig_17
kmer_384128993.0	Contig_17
kmer_513272828.0	Contig_17
kmer_409881388.0	Contig_17
kmer_121063999.0	Contig_17
kmer_213308771.0	Contig_18
kmer_90335767.0	Contig_18
kmer_470766194.0	Contig_18
kmer_219787469.0	Contig_18
kmer_93864410.0	Contig_18
kmer_114919021.0	Contig_18
kmer_268261064.0	Contig_18
kmer_519141427.0	Contig_18
kmer_257045051.0	Contig_18
kmer_109669181.0	Contig_18
kmer_249603569.0	Contig_18
kmer_221165923.0	Contig_18
kmer_94614412.0	Contig_18
kmer_41702604.0	Contig_18
kmer_290050307.0	Contig_18
kmer_329612676.0	Contig_18
kmer_140970879.0	Contig_18
kmer_61965035.0	Contig_18
kmer_7994595.0	Contig_18
kmer_15077154.0	Contig_18
kmer_31676920.0	Contig_18
kmer_71345803.0	Contig_18
kmer_166464585.0	Contig_18
kmer_205739044.0	Contig_18
kmer_492975765.0	Contig_18
kmer_498654686.0	Contig_18
kmer_263900712.0	Contig_18
kmer_276433358.0	Contig_18
kmer_487917154.0	Contig_18
kmer_139367106.0	Contig_18
kmer_325862202.0	Contig_18
kmer_210403761.0	Contig_18
kmer_418961996.0	Contig_18
kmer_500415828.0	Contig_18
kmer_280345462.0	Contig_18
kmer_528862687.0	Contig_18
kmer_527480574.0	Contig_18
kmer_398718540.0	Contig_18
kmer_456684037.0	Contig_18
kmer_247440127.0	Contig_18
kmer_422005760.0	Contig_18
kmer_355716581.0	Contig_18
kmer_151377479.0	Contig_18
kmer_305857677.0	Contig_18
kmer_413224276.0	Contig_18
kmer_157553865.0	Contig_18
kmer_372060495.0	Contig_18
kmer_359905106.0	Contig_18
kmer_41048276.0	Contig_18
kmer_93291916.0	Contig_18
kmer_218530585.0	Contig_18
kmer_481969727.0	Contig_18
kmer_68950536.0	Contig_18
kmer_160212300.0	Contig_18
kmer_377767271.0	Contig_18
kmer_283749690.0	Contig_18
kmer_233898500.0	Contig_19
kmer_372370920.0	Contig_19
kmer_157724598.0	Contig_19
kmer_413236313.0	Contig_19
kmer_461581561.0	Contig_19
kmer_494650088.0	Contig_19
kmer_224360838.0	Contig_19
kmer_443969861.0	Contig_19
kmer_147473206.0	Contig_19
kmer_345728419.0	Contig_19
kmer_376213118.0	Contig_19
kmer_269442091.0	Contig_19
kmer_228316758.0	Contig_19
kmer_462830153.0	Contig_19
kmer_208474326.0	Contig_19
kmer_468660362.0	Contig_19
kmer_518194205.0	Contig_19
kmer_451710854.0	Contig_19
kmer_211712842.0	Contig_19
kmer_389451141.0	Contig_19
kmer_461330408.0	Contig_19
kmer_471167019.0	Contig_19
kmer_469277501.0	Contig_19
kmer_492926088.0	Contig_19
kmer_204980587.0	Contig_19
kmer_324852444.0	Contig_19
kmer_138959607.0	Contig_19
kmer_295648902.0	Contig_19
kmer_80383745.0	Contig_19
kmer_189150421.0	Contig_19
kmer_436256948.0	Contig_19
kmer_352066666.0	Contig_19
kmer_407869299.0	Contig_19
kmer_95711488.0	Contig_19
kmer_223928907.0	Contig_19
kmer_169289557.0	Contig_19
kmer_141272230.0	Contig_19
kmer_330283337.0	Contig_19
kmer_293974860.0	Contig_19
kmer_68229220.0	Contig_19
kmer_158396113.0	Contig_19
kmer_373778520.0	Contig_19
kmer_461343069.0	Contig_19
kmer_130426637.0	Contig_19
kmer_303474756.0	Contig_19
kmer_138885728.0	Contig_19
kmer_324658509.0	Contig_19
kmer_258412205.0	Contig_19
kmer_519786708.0	Contig_19
kmer_463357253.0	Contig_19
kmer_501681330.0	Contig_19
kmer_291706694.0	Contig_19
kmer_56112579.0	Contig_19
kmer_124610786.0	Contig_19
kmer_169931130.0	Contig_19
kmer_475410927.0	Contig_20
kmer_48509188.0	Contig_20
kmer_108533294.0	Contig_20
kmer_254426113.0	Contig_20
kmer_454788509.0	Contig_20
kmer_365369355.0	Contig_20
kmer_343694912.0	Contig_20
kmer_35252359.0	Contig_20
kmer_63868751.0	Contig_20
kmer_188942782.0	Contig_20
kmer_435921383.0	Contig_20
kmer_237954683.0	Contig_20
kmer_101694113.0	Contig_20
kmer_484560500.0	Contig_20
kmer_522776949.0	Contig_20
kmer_470705361.0	Contig_20
kmer_369833668.0	Contig_20
kmer_508931050.0	Contig_20
kmer_381603856.0	Contig_20
kmer_400548547.0	Contig_20
kmer_14577812.0	Contig_20
kmer_30467098.0	Contig_20
kmer_68306322.0	Contig_20
kmer_158607461.0	Contig_20
kmer_374271710.0	Contig_20
kmer_488491276.0	Contig_20
kmer_146643263.0	Contig_20
kmer_328236320.0	Contig_20
kmer_366144610.0	Contig_20
kmer_449792866.0	Contig_20
kmer_363578420.0	Contig_20
kmer_438295868.0	Contig_20
kmer_360246718.0	Contig_20
kmer_423496632.0	Contig_20
kmer_243574185.0	Contig_20
kmer_103943835.0	Contig_20
kmer_298500786.0	Contig_20
kmer_65318676.0	Contig_20
kmer_141590568.0	Contig_20
kmer_354093509.0	Contig_20
kmer_415775606.0	Contig_20
kmer_182358437.0	Contig_20
kmer_275949643.0	Contig_20
kmer_261572543.0	Contig_20
kmer_521779792.0	Contig_20
kmer_266808519.0	Contig_20
kmer_22211612.0	Contig_20
kmer_48222718.0	Contig_20
kmer_107870439.0	Contig_20
kmer_252857816.0	Contig_20
kmer_516159458.0	Contig_20
kmer_265027774.0	Contig_20
kmer_342461210.0	Contig_20
kmer_359864431.0	Contig_20
kmer_436980725.0	Contig_20
kmer_413972622.0	Contig_21
kmer_72947860.0	Contig_21
kmer_170632146.0	Contig_21
kmer_347339241.0	Contig_21
kmer_14323027.0	Contig_21
kmer_29857932.0	Contig_21
kmer_66828428.0	Contig_21
kmer_154810029.0	Contig_21
kmer_275997180.0	Contig_21
kmer_424572511.0	Contig_21
kmer_460697648.0	Contig_21
kmer_491340450.0	Contig_21
kmer_181448584.0	Contig_21
kmer_421657242.0	Contig_21
kmer_244060778.0	Contig_21
kmer_260818407.0	Contig_21
kmer_365227827.0	Contig_21
kmer_454371516.0	Contig_21
kmer_458902551.0	Contig_21
kmer_277050253.0	Contig_21
kmer_86946946.0	Contig_21
kmer_205271078.0	Contig_21
kmer_392063682.0	Contig_21
kmer_503750656.0	Contig_21
kmer_246790283.0	Contig_21
kmer_105198221.0	Contig_21
kmer_46970941.0	Contig_21
kmer_403392018.0	Contig_21
kmer_445441405.0	Contig_21
kmer_45197457.0	Contig_21
kmer_82403475.0	Contig_21
kmer_237556501.0	Contig_21
kmer_372857183.0	Contig_21
kmer_288218005.0	Contig_21
kmer_27311101.0	Contig_21
kmer_60298377.0	Contig_21
kmer_135537426.0	Contig_21
kmer_317720838.0	Contig_21
kmer_147502471.0	Contig_21
kmer_412128157.0	Contig_21
kmer_41172669.0	Contig_21
kmer_93552815.0	Contig_21
kmer_163058786.0	Contig_21
kmer_413691284.0	Contig_21
kmer_78029752.0	Contig_21
kmer_183013411.0	Contig_21
kmer_82777223.0	Contig_21
kmer_278415495.0	Contig_21
kmer_330644412.0	Contig_21
kmer_141417549.0	Contig_21
kmer_411526618.0	Contig_21
kmer_348620133.0	Contig_21
kmer_391247767.0	Contig_21
kmer_468329561.0	Contig_21
kmer_208234834.0	Contig_21
kmer_199219519.0	Contig_22
kmer_320777005.0	Contig_22
kmer_235488854.0	Contig_22
kmer_499339429.0	Contig_22
kmer_270459405.0	Contig_22
kmer_520948920.0	Contig_22
kmer_511246100.0	Contig_22
kmer_393235323.0	Contig_22
kmer_168215567.0	Contig_22
kmer_71950693.0	Contig_22
kmer_31905316.0	Contig_22
kmer_400454374.0	Contig_22
kmer_13708967.0	Contig_22
kmer_28296759.0	Contig_22
kmer_62701992.0	Contig_22
kmer_143143312.0	Contig_22
kmer_334997044.0	Contig_22
kmer_318971726.0	Contig_22
kmer_224186611.0	Contig_22
kmer_473142353.0	Contig_22
kmer_144960293.0	Contig_22
kmer_339631013.0	Contig_22
kmer_155115420.0	Contig_22
kmer_377956719.0	Contig_22
kmer_353425649.0	Contig_22
kmer_292039274.0	Contig_22
kmer_57399457.0	Contig_22
kmer_127562293.0	Contig_22
kmer_296897589.0	Contig_22
kmer_89832699.0	Contig_22
kmer_77608652.0	Contig_22
kmer_406198390.0	Contig_22
kmer_512792786.0	Contig_22
kmer_248581215.0	Contig_22
kmer_106026131.0	Contig_22
kmer_59451918.0	Contig_22
kmer_133328024.0	Contig_22
kmer_311356947.0	Contig_22
kmer_177665806.0	Contig_22
kmer_75940324.0	Contig_22
kmer_33569604.0	Contig_22
kmer_63942207.0	Contig_22
kmer_146814364.0	Contig_22
kmer_344257991.0	Contig_22
kmer_368267071.0	Contig_22
kmer_465011214.0	Contig_22
kmer_507843354.0	Contig_22
kmer_358011259.0	Contig_22
kmer_431112171.0	Contig_22
kmer_322973136.0	Contig_22
kmer_246867025.0	Contig_22
kmer_389942954.0	Contig_22
kmer_392781539.0	Contig_22
kmer_465965043.0	Contig_22
kmer_504802270.0	Contig_22
kmer_251726035.0	Contig_23
kmer_219042009.0	Contig_23
kmer_427534103.0	Contig_23
kmer_299836691.0	Contig_23
kmer_114803292.0	Contig_23
kmer_268018839.0	Contig_23
kmer_228043689.0	Contig_23
kmer_494990468.0	Contig_23
kmer_315761905.0	Contig_23
kmer_204841519.0	Contig_23
kmer_423730319.0	Contig_23
kmer_182509063.0	Contig_23
kmer_77830888.0	Contig_23
kmer_8441440.0	Contig_23
kmer_16116699.0	Contig_23
kmer_34157449.0	Contig_23
kmer_77476563.0	Contig_23
kmer_77024228.0	Contig_23
kmer_421934569.0	Contig_23
kmer_219008847.0	Contig_23
kmer_494109022.0	Contig_23
kmer_391575748.0	Contig_23
kmer_203928781.0	Contig_23
kmer_492841761.0	Contig_23
kmer_225225029.0	Contig_23
kmer_265015072.0	Contig_23
kmer_159429988.0	Contig_23
kmer_376037094.0	Contig_23
kmer_266430027.0	Contig_23
kmer_220898631.0	Contig_23
kmer_235027187.0	Contig_23
kmer_105184545.0	Contig_23
kmer_246756095.0	Contig_23
kmer_449585557.0	Contig_23
kmer_391773176.0	Contig_23
kmer_468525695.0	Contig_23
kmer_208384015.0	Contig_23
kmer_246735312.0	Contig_23
kmer_511063639.0	Contig_23
kmer_384741135.0	Contig_23
kmer_163263212.0	Contig_23
kmer_413716256.0	Contig_23
kmer_225124131.0	Contig_23
kmer_384415170.0	Contig_23
kmer_158050354.0	Contig_23
kmer_373061482.0	Contig_23
kmer_483938322.0	Contig_23
kmer_94308112.0	Contig_23
kmer_220538296.0	Contig_23
kmer_247305388.0	Contig_23
kmer_99598727.0	Contig_23
kmer_47072356.0	Contig_23
kmer_290664923.0	Contig_23
kmer_209729126.0	Contig_24
kmer_88899186.0	Contig_24
kmer_294834251.0	Contig_24
kmer_74210590.0	Contig_24
kmer_173385963.0	Contig_24
kmer_160397953.0	Contig_24
kmer_76773321.0	Contig_24
kmer_179769028.0	Contig_24
kmer_418554282.0	Contig_24
kmer_206718451.0	Contig_24
kmer_466174410.0	Contig_24
kmer_398981664.0	Contig_24
kmer_397020085.0	Contig_24
kmer_194188399.0	Contig_24
kmer_492175390.0	Contig_24
kmer_460944442.0	Contig_24
kmer_340096637.0	Contig_24
kmer_155530407.0	Contig_24
kmer_306543695.0	Contig_24
kmer_131506932.0	Contig_24
kmer_302303160.0	Contig_24
kmer_71757475.0	Contig_24
kmer_167624126.0	Contig_24
kmer_394578817.0	Contig_24
kmer_454486592.0	Contig_24
kmer_514180719.0	Contig_24
kmer_417997301.0	Contig_24
kmer_201529178.0	Contig_24
kmer_280285945.0	Contig_24
kmer_120371669.0	Contig_24
kmer_8644034.0	Contig_24
kmer_16663805.0	Contig_24
kmer_35602082.0	Contig_24
kmer_81235245.0	Contig_24
kmer_191488302.0	Contig_24
kmer_279329514.0	Contig_24
kmer_374574636.0	Contig_24
kmer_489287535.0	Contig_24
kmer_156532891.0	Contig_24
kmer_277379623.0	Contig_24
kmer_424672028.0	Contig_24
kmer_356474782.0	Contig_24
kmer_469188828.0	Contig_24
kmer_380930235.0	Contig_24
kmer_441334148.0	Contig_24
kmer_451426831.0	Contig_24
kmer_141069441.0	Contig_24
kmer_154454446.0	Contig_24
kmer_66688087.0	Contig_24
kmer_53683435.0	Contig_24
kmer_119201131.0	Contig_24
kmer_262483329.0	Contig_24
kmer_498502665.0	Contig_24
kmer_46620794.0	Contig_25
kmer_104479369.0	Contig_25
kmer_146998523.0	Contig_25
kmer_63998246.0	Contig_25
kmer_28787678.0	Contig_25
kmer_478698681.0	Contig_25
kmer_89442627.0	Contig_25
kmer_211049933.0	Contig_25
kmer_472422997.0	Contig_25
kmer_212026524.0	Contig_25
kmer_419153743.0	Contig_25
kmer_389019721.0	Contig_25
kmer_195941232.0	Contig_25
kmer_82986635.0	Contig_25
kmer_483011908.0	Contig_25
kmer_402474667.0	Contig_25
kmer_36108790.0	Contig_25
kmer_82462545.0	Contig_25
kmer_194696726.0	Contig_25
kmer_445683036.0	Contig_25
kmer_405049090.0	Contig_25
kmer_66954717.0	Contig_25
kmer_155131790.0	Contig_25
kmer_366211158.0	Contig_25
kmer_457198363.0	Contig_25
kmer_271861734.0	Contig_25
kmer_116555762.0	Contig_25
kmer_300078614.0	Contig_25
kmer_128835845.0	Contig_25
kmer_30929178.0	Contig_25
kmer_69425202.0	Contig_25
kmer_161437640.0	Contig_25
kmer_380538700.0	Contig_25
kmer_465785136.0	Contig_25
kmer_348596712.0	Contig_25
kmer_391121630.0	Contig_25
kmer_523503027.0	Contig_25
kmer_393551642.0	Contig_25
kmer_165574457.0	Contig_25
kmer_390210082.0	Contig_25
kmer_522099094.0	Contig_25
kmer_279116351.0	Contig_25
kmer_45419178.0	Contig_25
kmer_101940312.0	Contig_25
kmer_238526209.0	Contig_25
kmer_181069933.0	Contig_25
kmer_300219693.0	Contig_25
kmer_117500977.0	Contig_25
